Frame,Processing Time
155,0.302945
156,0.267296
157,0.30533
158,0.266076
159,0.265177
160,0.290251
161,0.266737
162,0.306954
163,0.252849
164,0.264129
165,0.271886
166,0.246881
167,0.303734
168,0.288815
169,0.247723
170,0.257185
171,0.301652
172,0.280143
173,0.270341
174,0.259332
175,0.514411
176,0.284595
177,0.257193
178,0.275697
179,0.268857
180,0.271505
181,0.28072
182,0.263962
183,0.263614
184,0.305958
185,0.264304
186,0.270293
187,0.290396
188,0.279336
189,0.291228
190,0.248111
191,0.251317
192,0.277903
193,0.278206
194,0.281587
195,0.268825
196,0.25634
197,0.281929
198,0.263579
199,0.261633
200,0.259222
201,0.278229
202,0.312693
203,0.256262
204,0.287183
205,0.247885
206,0.252157
207,0.263767
208,0.252347
209,0.276746
210,0.273047
211,0.269816
212,0.290832
213,0.267214
214,0.394011
215,0.27308
216,0.26053
217,0.277225
218,0.24859
219,0.30044
220,0.275794
221,0.467717
222,0.411761
223,0.462341
224,0.430318
225,0.331622
226,0.296793
227,0.278514
228,0.281793
229,0.29859
230,0.280372
231,0.300271
232,0.277051
233,0.268499
234,0.437896
235,0.410926
236,0.435257
237,0.46395
238,0.353699
239,0.417911
240,0.396213
241,0.402673
242,0.529496
243,0.435097
244,0.421227
245,0.460025
246,0.468603
247,0.465909
248,0.503501
249,0.417754
250,0.446832
251,0.508794
252,0.4807
253,0.439855
254,0.477042
255,0.457506
256,0.348015
257,0.489147
258,0.494454
259,0.472901
260,0.466294
261,0.475277
262,0.447968
263,0.303743
264,0.477499
265,0.452975
266,0.492942
267,0.427628
268,0.490243
269,0.327379
270,0.425015
271,0.423944
272,0.475205
273,0.440083
274,0.442012
275,0.277681
276,0.455126
277,0.441662
278,0.433541
279,0.475233
280,0.441974
281,0.276042
282,0.272987
283,0.448095
284,0.425662
285,0.415587
286,0.456837
287,0.429307
288,0.285483
289,0.423735
290,0.415575
291,0.423027
292,0.397811
293,0.417697
294,0.406369
295,0.397608
296,0.409434
297,0.372564
298,0.406497
299,0.422985
300,0.316075
301,0.398784
302,0.389988
303,0.385785
304,0.381179
305,0.394477
306,0.367075
307,0.328323
308,0.398645
309,0.409881
310,0.398205
311,0.389483
312,0.396758
313,0.372012
314,0.260171
315,0.381308
316,0.385094
317,0.439152
318,0.390526
319,0.390982
320,0.375285
321,0.387357
322,0.367301
323,0.275075
324,0.239863
325,0.287008
326,0.27524
327,0.253996
328,0.26274
329,0.239454
330,0.448017
331,0.373024
332,0.293867
333,0.281203
334,0.278579
335,0.273077
336,0.238731
337,0.435742
338,0.414783
339,0.271214
340,0.262515
341,0.320153
342,0.392304
343,0.350944
344,0.243034
345,0.416212
346,0.39992
347,0.263304
348,0.425061
349,0.429015
350,0.445817
351,0.384451
352,0.33433
353,0.389854
354,0.419015
355,0.314666
356,0.382325
357,0.378111
358,0.415937
359,0.404424
360,0.392167
361,0.430481
362,0.305606
363,0.389874
364,0.414407
365,0.409194
366,0.408687
367,0.390185
368,0.432163
369,0.389067
370,0.408028
371,0.430319
372,0.400051
373,0.435691
374,0.382947
375,0.404754
376,0.378096
377,0.26813
378,0.443451
379,0.304153
380,0.26063
381,0.244471
382,0.425394
383,0.284545
384,0.25764
385,0.258809
386,0.242415
387,0.244616
388,0.39187
389,0.272725
390,0.275635
391,0.237747
392,0.226333
393,0.253033
394,0.36257
395,0.249459
396,0.335399
397,0.255163
398,0.229319
399,0.221207
400,0.358028
401,0.241383
402,0.230732
403,0.250355
404,0.369496
405,0.252274
406,0.357394
407,0.271911
408,0.238084
409,0.328544
410,0.241484
411,0.350082
412,0.288985
413,0.371629
414,0.267198
415,0.219788
416,0.329997
417,0.292903
418,0.344228
419,0.304343
420,0.221676
421,0.242014
422,0.220087
423,0.20842
424,0.293102
425,0.231312
426,0.22616
427,0.241487
428,0.254693
429,0.265092
430,0.380327
431,0.315971
432,0.268585
433,0.227169
434,0.347908
435,0.357332
436,0.257504
437,0.223206
438,0.427689
439,0.409485
440,0.326261
441,0.365714
442,0.385399
443,0.29449
444,0.235677
445,0.374191
446,0.399772
447,0.381331
448,0.393993
449,0.380387
450,0.383516
451,0.430366
452,0.450281
453,0.391672
454,0.29381
455,0.440238
456,0.453584
457,0.424622
458,0.438153
459,0.478291
460,0.475506
461,0.434272
462,0.302492
463,0.470435
464,0.399252
465,0.40156
466,0.235702
467,0.433717
468,0.438473
469,0.423043
470,0.36561
471,0.278633
472,0.308575
473,0.539859
474,0.51306
475,0.507542
476,0.416235
477,0.410447
478,0.471225
479,0.427994
480,0.50007
481,0.467733
482,0.511536
483,0.389887
484,0.334157
485,0.298088
486,0.284067
487,0.330541
488,0.311031
489,0.324882
490,0.315421
491,0.47139
492,0.48705
493,0.497464
494,0.481534
495,0.47875
496,0.323516
497,0.470897
498,0.443558
499,0.48604
500,0.460612
501,0.463028
502,0.433506
503,0.441559
504,0.407998
505,0.436118
506,0.426397
507,0.385177
508,0.325812
509,0.51088
510,0.430524
511,0.428738
512,0.301919
513,0.420855
514,0.380839
515,0.393574
516,0.414255
517,0.390282
518,0.36925
519,0.248694
520,0.433865
521,0.364324
522,0.365158
523,0.369228
524,0.397706
525,0.407056
526,0.434335
527,0.420685
528,0.417056
529,0.403299
530,0.314406
531,0.416171
532,0.412453
533,0.414349
534,0.383442
535,0.48219
536,0.428653
537,0.428315
538,0.256899
539,0.422283
540,0.403993
541,0.442044
542,0.355012
543,0.413996
544,0.456116
545,0.452048
546,0.377819
547,0.432091
548,0.40335
549,0.445737
550,0.421245
551,0.409309
552,0.443862
553,0.398868
554,0.432722
555,0.261243
556,0.383374
557,0.439857
558,0.374097
559,0.406867
560,0.367156
561,0.406553
562,0.395451
563,0.295989
564,0.462107
565,0.395532
566,0.392175
567,0.388113
568,0.325899
569,0.228283
570,0.233497
571,0.368121
572,0.42152
573,0.279337
574,0.252579
575,0.275295
576,0.46478
577,0.417197
578,0.410991
579,0.415311
580,0.293285
581,0.305116
582,0.461959
583,0.436757
584,0.43296
585,0.443508
586,0.380443
587,0.321507
588,0.28861
589,0.312561
590,0.266963
591,0.296951
592,0.282257
593,0.274455
594,0.302521
595,0.270725
596,0.270859
597,0.283975
598,0.274871
599,0.495524
600,0.450567
601,0.460295
602,0.466775
603,0.433943
604,0.276913
605,0.300835
606,0.312184
607,0.304594
608,0.317735
609,0.324299
610,0.304841
611,0.294903
612,0.342947
613,0.314439
614,0.325315
615,0.310564
616,0.349762
617,0.323511
618,0.310794
619,0.302086
620,0.468638
621,0.484121
622,0.479046
623,0.48215
624,0.478814
625,0.481897
626,0.461508
627,0.44265
628,0.457551
629,0.429712
630,0.438657
631,0.432162
632,0.305411
633,0.470995
634,0.485902
635,0.449354
636,0.474534
637,0.521683
638,0.500864
639,0.410576
640,0.454315
641,0.44625
642,0.46072
643,0.441814
644,0.404102
645,0.431775
646,0.460587
647,0.426522
648,0.433512
649,0.476063
650,0.440788
651,0.444399
652,0.451367
653,0.439269
654,0.400729
655,0.444758
656,0.542961
657,0.433701
658,0.42787
659,0.431795
660,0.438493
661,0.450772
662,0.476466
663,0.400289
664,0.351294
665,0.49265
666,0.467543
667,0.462485
668,0.438893
669,0.474159
670,0.440542
671,0.447232
672,0.44181
673,0.434027
674,0.470654
675,0.317863
676,0.462759
677,0.457459
678,0.532629
679,0.501296
680,0.416757
681,0.28989
682,0.315083
683,0.448029
684,0.489113
685,0.482985
686,0.464717
687,0.473701
688,0.495481
689,0.499265
690,0.431865
691,0.510986
692,0.486311
693,0.480578
694,0.497926
695,0.497465
696,0.54067
697,0.510867
698,0.350819
699,0.311871
700,0.33329
701,0.486408
702,0.485875
703,0.497742
704,0.475803
705,0.453412
706,0.466815
707,0.451133
708,0.43947
709,0.481806
710,0.472006
711,0.471731
712,0.51274
713,0.461034
714,0.432309
715,0.345698
716,0.474406
717,0.462103
718,0.483763
719,0.47002
720,0.452444
721,0.472777
722,0.30482
723,0.319508
724,0.347178
725,0.303972
726,0.479333
727,0.496396
728,0.50493
729,0.480565
730,0.476498
731,0.505236
732,0.488884
733,0.446343
734,0.339566
735,0.495206
736,0.472318
737,0.461375
738,0.51773
739,0.476747
740,0.505548
741,0.489714
742,0.518979
743,0.530577
744,0.526148
745,0.529985
746,0.551647
747,0.555642
748,0.480668
749,0.5192
750,0.495011
751,0.332871
752,0.371084
753,0.339144
754,0.319465
755,0.322559
756,0.366625
757,0.33019
758,0.345808
759,0.340248
760,0.3407
761,0.533397
762,0.514197
763,0.513877
764,0.525458
765,0.526164
766,0.514137
767,0.499245
768,0.523015
769,0.543902
770,0.464123
771,0.495744
772,0.520762
773,0.51547
774,0.523998
775,0.48314
776,0.500692
777,0.418718
778,0.46868
779,0.53421
780,0.524342
781,0.517758
782,0.538093
783,0.513593
784,0.51022
785,0.496407
786,0.505578
787,0.511219
788,0.571225
789,0.484999
790,0.499535
791,0.502664
792,0.524003
793,0.319515
794,0.547687
795,0.540827
796,0.512183
797,0.520074
798,0.521521
799,0.509667
800,0.449888
801,0.509893
802,0.526837
803,0.489803
804,0.549858
805,0.503403
806,0.379367
807,0.508658
808,0.561303
809,0.524576
810,0.507409
811,0.501021
812,0.518208
813,0.529502
814,0.455421
815,0.535797
816,0.513738
817,0.334036
818,0.321026
819,0.314142
820,0.520709
821,0.529991
822,0.506012
823,0.465039
824,0.476303
825,0.490217
826,0.486552
827,0.512642
828,0.492017
829,0.493414
830,0.397621
831,0.477674
832,0.501287
833,0.44893
834,0.472621
835,0.448085
836,0.468104
837,0.452104
838,0.463992
839,0.449463
840,0.436551
841,0.440173
842,0.429541
843,0.449465
844,0.446103
845,0.429267
846,0.440666
847,0.434437
848,0.42848
849,0.564076
850,0.567154
851,0.481682
852,0.442103
853,0.449804
854,0.445743
855,0.4218
856,0.399736
857,0.317223
858,0.301692
859,0.315234
860,0.475732
861,0.457112
862,0.487797
863,0.515817
864,0.50339
865,0.458003
866,0.482153
867,0.496138
868,0.448433
869,0.489805
870,0.506195
871,0.570669
872,0.431664
873,0.501812
874,0.520478
875,0.537442
876,0.498143
877,0.478376
878,0.513862
879,0.495917
880,0.483462
881,0.530947
882,0.530857
883,0.479393
884,0.511363
885,0.427225
886,0.317548
887,0.353839
888,0.338208
889,0.505976
890,0.510263
891,0.514476
892,0.621836
893,0.530506
894,0.51053
895,0.52846
896,0.488743
897,0.495698
898,0.538502
899,0.501316
900,0.505694
901,0.426403
902,0.505853
903,0.493106
904,0.516288
905,0.45389
906,0.485801
907,0.553595
908,0.476439
909,0.456325
910,0.467454
911,0.485808
912,0.494948
913,0.558541
914,0.503776
915,0.53911
916,0.492404
917,0.495024
918,0.524768
919,0.52058
920,0.390271
921,0.447311
922,0.560378
923,0.507318
924,0.48029
925,0.491432
926,0.484922
927,0.480665
928,0.441328
929,0.462499
930,0.537566
931,0.494401
932,0.483008
933,0.450519
