0.0339222,
0.0141553,
0.0154769,
0.0131223,
0.0132023,
0.0192164,
0.01788,
0.0159551,
0.0134072,
0.0158563,
0.0155011,
0.0166139,
0.0213041,
0.0184437,
0.0190305,
0.0209438,
0.0189796,
0.0186773,
0.023375,
0.0186063,
0.0156063,
0.019921,
0.0138825,
0.0128906,
0.0192717,
0.0182375,
0.0172504,
0.0247106,
0.018773,
0.0223754,
0.027255,
0.0163894,
0.0160875,
0.0263541,
0.0156887,
0.0161476,
0.0195892,
0.0171522,
0.0240388,
0.0190956,
0.0144052,
0.0162906,
0.0204699,
0.0173403,
0.0169413,
0.0210959,
0.0172534,
0.015971,
0.0200558,
0.0214997,
0.02458,
0.0506126,
0.052472,
0.0691307,
0.0537095,
0.0269254,
0.0296299,
0.0254459,
0.0343525,
0.0245973,
0.0435272,
0.112828,
0.0212659,
0.024128,
0.0597215,
0.0662874,
0.0262774,
0.0320849,
0.0636819,
0.0544425,
0.0291538,
0.0221023,
0.0327728,
0.0241263,
0.0230978,
0.020488,
0.0177111,
0.0204513,
0.0189197,
0.0161146,
0.0206144,
0.0192676,
0.0231653,
0.0245507,
0.018251,
0.0205492,
0.0171136,
0.0154763,
0.0232245,
0.0167214,
0.015487,
0.0201793,
0.0167422,
0.018898,
0.0255279,
0.0198599,
0.0194552,
0.0221845,
0.0175084,
0.0154298,
0.0257964,
0.0240636,
0.0228732,
0.0257236,
0.0169523,
0.0310231,
0.0276246,
0.0240992,
0.0210892,
0.0179473,
0.0137595,
0.0203049,
0.0431834,
0.0169123,
0.0180124,
0.0201927,
0.0144253,
0.0233146,
0.0214185,
0.0125187,
0.0184925,
0.0170181,
0.0164744,
0.0206738,
0.0245697,
0.0140918,
0.0159929,
0.0214752,
0.0127027,
0.0126982,
0.0171301,
0.0147229,
0.0188096,
0.0266445,
0.0213468,
0.0238557,
0.0185149,
0.0156513,
0.0208177,
0.0165012,
0.0172437,
0.0224707,
0.0198521,
0.0197118,
0.0250031,
0.0179065,
0.0225453,
0.0206233,
0.0170947,
0.0219375,
0.017589,
0.0168594,
0.0215389,
0.0165969,
0.0159454,
0.021491,
0.0187188,
0.0218031,
0.018989,
0.0164655,
0.0213132,
0.0189117,
0.018032,
0.0231239,
0.0181366,
0.0166039,
0.0241469,
0.0168379,
0.0166431,
0.0185984,
0.0182817,
0.0153506,
0.0220542,
0.018136,
0.017705,
0.0215597,
0.0185324,
0.0162561,
0.0174313,
0.0192392,
0.0156089,
0.015529,
0.0242496,
0.0149658,
0.02617,
0.0291407,
0.0169805,
0.0241747,
0.0161818,
0.0243948,
0.0192155,
0.016272,
0.0216678,
0.0201468,
0.01993,
0.023778,
0.0186523,
0.0165383,
0.022108,
0.0188644,
0.0214611,
0.0223148,
0.0164918,
0.0214143,
0.0262585,
0.0174666,
0.0195398,
0.0168753,
0.0170789,
0.0200624,
0.0186693,
0.0233519,
0.0207174,
0.018352,
0.0252824,
0.0201495,
0.018069,
0.0206299,
0.0193093,
0.0176937,
0.0204705,
0.0175717,
0.0207214,
0.0203651,
0.0167697,
0.017403,
0.0200182,
0.0183145,
0.018356,
0.0226447,
0.0162326,
0.017038,
0.0229411,
0.0208211,
0.0256552,
0.0234796,
0.0218035,
0.0228511,
0.0198584,
0.0247271,
0.0196563,
0.0202821,
0.0213301,
0.0176365,
0.0193762,
0.022871,
0.0173988,
0.0180747,
0.0188084,
0.0161205,
0.0164968,
0.0213835,
0.0177203,
0.0177935,
0.0273791,
0.0186251,
0.021884,
0.0187983,
0.0182906,
0.0209553,
0.0191529,
0.022849,
0.020572,
0.0154528,
0.0236248,
0.0214708,
0.017416,
0.0197894,
0.0179364,
0.0177776,
0.0214719,
0.017739,
0.0167627,
0.0201072,
0.0177659,
0.0172436,
0.0254451,
0.0420718,
0.0372794,
0.0355509,
0.0403177,
0.0429795,
0.0389862,
0.0524241,
0.042981,
0.03017,
0.0437628,
0.0962817,
0.0247306,
0.0249261,
0.0237323,
0.020885,
0.020814,
0.0179235,
0.017769,
0.0236304,
0.0180947,
0.0206981,
0.0230609,
0.020274,
0.0255911,
0.0202695,
0.0218967,
0.0217589,
0.0213035,
0.0220849,
0.0192918,
0.0254726,
0.0211441,
0.0198903,
0.0243505,
0.0219896,
0.0197031,
0.0226066,
0.0212044,
0.0246896,
0.0218294,
0.0209171,
0.0253359,
0.0245304,
0.0274377,
0.0211491,
0.0210283,
0.0285378,
0.0258936,
0.0243019,
0.0284599,
0.0253082,
0.0239886,
0.0222203,
0.0247006,
0.0276825,
0.030169,
0.0309257,
0.0341357,
0.0305153,
0.0281337,
0.0268927,
0.0306404,
0.0205475,
0.0229114,
0.0326957,
0.0190184,
0.0229442,
0.0210975,
0.0183444,
0.0261188,
0.0229499,
0.0196749,
0.0321922,
0.0165675,
0.0191393,
0.0170945,
0.0172301,
0.0144328,
0.0176669,
0.0161974,
0.0159722,
0.021435,
0.018092,
0.0172114,
0.021729,
0.0182886,
0.0165308,
0.0224287,
0.0195851,
0.0161111,
0.0192308,
0.0183066,
0.0164994,
0.0200477,
0.0237266,
0.0169315,
0.0232297,
0.0213495,
0.0170084,
0.0205789,
0.0182474,
0.0176684,
0.0204584,
0.0183425,
0.0172601,
0.0222676,
0.0171103,
0.0151443,
0.0222664,
0.0165047,
0.0158137,
0.0218802,
0.0196262,
0.0153541,
0.0162111,
0.0206415,
0.0183351,
0.028269,
0.0188012,
0.017485,
0.0269918,
0.0201737,
0.0174173,
0.0233495,
0.0394249,
0.0299725,
0.015521,
0.0216668,
0.0211253,
0.019705,
0.0294232,
0.0226929,
0.0280305,
0.0181922,
0.0128819,
0.0135408,
0.0182037,
0.0178546,
0.0151145,
0.0167262,
0.0148977,
0.0129336,
0.0138213,
0.0182866,
0.0186441,
0.0143473,
0.0163407,
0.0159977,
0.0148059,
0.0119813,
0.0185043,
0.013888,
0.0114659,
0.0126255,
0.0207796,
0.0155747,
0.0147184,
0.0140903,
0.0208041,
0.015776,
0.0153005,
0.0215282,
0.0224047,
0.0174536,
0.0179092,
0.0170451,
0.0141707,
0.0214365,
0.0196346,
0.0157108,
0.020632,
0.0221982,
0.015565,
0.0185834,
0.0189831,
0.0159311,
0.0238587,
0.0240017,
0.0177011,
0.0244124,
0.0199618,
0.0181881,
0.0230865,
0.0191854,
0.0170954,
0.0225982,
0.0173685,
0.0191301,
0.0209574,
0.0203053,
0.0226837,
0.022468,
0.0189441,
0.0245597,
0.0205193,
0.0204839,
0.0248731,
0.0185222,
0.0218114,
0.0246402,
0.0180854,
0.0222869,
0.0203077,
0.0195082,
0.0253201,
0.024834,
0.0287774,
0.0229692,
0.017893,
0.0224327,
0.0240602,
0.0228097,
0.0274392,
0.0216439,
0.0236754,
0.0233513,
0.0195244,
0.0260638,
0.0279934,
0.0242831,
0.0196705,
0.0218607,
0.0244904,
0.0176258,
0.0206583,
0.0209779,
0.0189108,
0.0252171,
0.0207882,
0.0178329,
0.0224316,
0.0232024,
0.026665,
0.0277018,
0.0203658,
0.0287711,
0.0218708,
0.0230107,
0.0204774,
0.0271607,
0.0494137,
0.0429684,
0.0469611,
0.0430866,
0.0437522,
0.071914,
0.0389531,
0.0516218,
0.0489919,
0.0455635,
0.0302185,
0.036314,
0.0341909,
0.0272717,
0.0190277,
0.0455225,
0.0298575,
0.0321535,
0.038699,
0.0390778,
0.0495288,
0.0286485,
0.0274825,
0.0349527,
0.02937,
0.0302276,
0.0340739,
0.0353438,
0.0395601,
0.0285087,
0.0321981,
0.0209082,
0.0312279,
0.0334586,
0.0414762,
0.0303349,
0.0289806,
0.0293112,
0.0315748,
0.0310234,
0.0334371,
0.0333988,
0.0269738,
0.0272069,
0.025629,
0.0273913,
0.0211826,
0.0334224,
0.0202958,
0.0257933,
0.0301508,
0.0291736,
0.0231769,
0.022275,
0.0341766,
0.0317253,
0.0325475,
0.0283551,
0.0317147,
0.0264157,
0.0250161,
0.0315498,
0.0302302,
0.026884,
0.0324536,
0.0225841,
0.0238715,
0.0275248,
0.0398349,
0.0243931,
0.0366432,
0.0243845,
0.0268162,
0.025402,
0.0275679,
0.031914,
0.0326875,
0.0231696,
0.0330034,
0.0291021,
0.037754,
0.0287112,
0.0321453,
0.0265194,
0.032582,
0.0280501,
0.0295315,
0.0321543,
0.0347953,
0.0295953,
0.0305921,
0.0263233,
0.033437,
0.0206095,
0.0317698,
0.0345315,
0.033442,
0.0277551,
0.0285938,
0.0194615,
0.0224573,
0.0352534,
0.0457287,
0.026811,
0.0258453,
0.0256502,
0.0275929,
0.0372353,
0.0366498,
0.041576,
0.0343947,
0.0250506,
0.0311134,
0.0351624,
0.0280813,
0.0319612,
0.0279134,
0.0203683,
0.0246212,
0.0328802,
0.0289971,
0.0317796,
0.0319452,
0.0259344,
0.0299991,
0.034946,
0.0239488,
0.0282787,
0.0242391,
0.0403167,
0.0262189,
0.0229521,
0.0243535,
0.0282938,
0.029204,
0.0292617,
0.0320471,
0.0298628,
0.0317138,
0.033969,
0.0269541,
0.0303131,
0.0269345,
0.0351621,
0.0363124,
0.0289381,
0.0350971,
0.0295743,
0.0258257,
0.0482469,
0.0339047,
0.0328061,
0.0260648,
0.0280993,
0.0316746,
0.035229,
0.0409777,
0.0259589,
0.0359601,
0.032127,
0.0317596,
0.0314332,
0.029188,
0.0332971,
0.0278936,
0.0270713,
0.0287961,
0.0297045,
0.0441457,
0.0315215,
0.0299319,
0.0204649,
0.0318918,
0.0220248,
0.0356501,
0.0284203,
0.0379434,
0.0264948,
0.0310242,
0.0242818,
0.0314361,
0.0299615,
0.0386094,
0.02494,
0.0248543,
0.0279288,
0.0247185,
0.028429,
0.0363931,
0.0608562,
0.0533525,
0.0606061,
0.0363542,
0.0412811,
0.0285327,
0.0273171,
0.0275887,
0.0294147,
0.0255483,
0.0321988,
0.0296075,
0.0301814,
0.0264311,
0.0294747,
0.0263994,
0.0286913,
0.033672,
0.037629,
0.0281961,
0.0305889,
0.022631,
0.0294345,
0.0269693,
0.0304341,
0.034542,
0.0266446,
0.0324833,
0.0411676,
0.0334128,
0.0367156,
0.0273037,
0.027486,
0.0267321,
0.0213573,
0.0235484,
0.0197869,
0.0337241,
0.030486,
0.0325473,
0.0321542,
0.023016,
0.0263905,
0.0428835,
0.027948,
0.0230554,
0.0261296,
0.0330771,
0.0259232,
0.03186,
0.0273374,
0.0293787,
0.0388398,
0.0274908,
0.0279874,
0.0206371,
0.0213377,
0.0297725,
0.0210745,
0.0430981,
0.0279021,
0.0282833,
0.0323016,
0.0258768,
0.029933,
0.0337176,
0.0287201,
0.0269394,
0.0287798,
0.0320218,
0.0217946,
0.0218651,
0.0393199,
0.0471929,
0.0492542,
0.0459866,
0.0740786,
0.0398965,
0.0306801,
0.0323597,
0.0303663,
0.0347004,
0.0387551,
0.0306582,
0.0286611,
0.0333939,
0.0366713,
0.0368709,
0.0446119,
0.0494113,
0.0323975,
0.0341379,
0.0364645,
0.039491,
0.0270362,
0.0388322,
0.0294993,
0.027226,
0.023079,
0.0345409,
0.0364776,
0.0274322,
0.0327279,
0.0436095,
0.0397512,
0.0531631,
0.0346386,
0.0351873,
0.0433862,
0.0288465,
0.0378912,
0.033461,
0.0326911,
0.0367308,
0.0436469,
0.0498965,
0.0501958,
0.0427748,
0.0290837,
0.0276657,
0.0290347,
0.0418159,
0.0360254,
0.0413567,
0.0293749,
0.0252116,
0.0210553,
0.0445503,
0.0336315,
0.0490389,
0.036751,
0.0270113,
0.0269701,
0.0382076,
0.0357344,
0.041449,
0.0368783,
0.0348098,
0.0327597,
0.0233382,
0.0279257,
0.0278007,
0.0289015,
0.0261886,
0.0426498,
0.0423152,
0.0350588,
0.0285682,
0.0300826,
0.0232123,
0.027831,
0.0362875,
0.032921,
0.021604,
0.0308192,
0.0322162,
0.0309882,
0.0299662,
0.044167,
0.0269428,
0.0279599,
0.0313447,
0.0286483,
0.0275588,
0.0292724,
0.0433182,
0.0269423,
0.0270286,
0.0279077,
0.0223626,
0.0274821,
0.030487,
0.0367923,
0.0268096,
0.0237311,
0.0306972,
0.0210933,
0.0280737,
0.0277602,
0.0304896,
0.01957,
0.0278071,
0.0351964,
0.041036,
0.0264833,
0.0424681,
0.0333903,
0.0295968,
0.0255913,
0.0326698,
0.029346,
0.0279137,
0.0349199,
0.0334409,
0.0290563,
0.0267974,
0.0245218,
0.0236898,
0.0246801,
0.0372667,
0.0325425,
0.0313445,
0.0310735,
0.0326013,
0.0386353,
0.0420339,
0.0436784,
0.0330699,
0.028929,
0.0293403,
0.0269679,
0.0319047,
0.0263785,
0.0320304,
0.0323807,
0.0286791,
0.0289223,
0.031496,
0.0327365,
0.0348214,
0.033198,
0.0334131,
0.0248315,
0.0383901,
0.0351204,
0.0299187,
0.0331043,
0.0387638,
0.0356862,
0.0325919,
0.0365204,
0.028329,
0.0305687,
0.0307663,
0.0317836,
0.0262002,
0.0346518,
0.0432511,
0.0286746,
0.0296026,
0.0300862,
0.0308337,
0.0256606,
0.0341865,
0.0302983,
0.0212291,
0.0326682,
0.0215804,
0.0368003,
0.0280954,
0.0296059,
0.0202993,
0.0274664,
0.033951,
0.030754,
0.0202491,
0.0322309,
0.0398749,
0.0430964,
0.0304314,
0.0336394,
0.0397006,
0.0485144,
0.0421817,
0.0298692,
0.0304457,
0.0226362,
0.029254,
0.0348792,
0.0413306,
0.0258277,
0.0303664,
0.0267617,
0.0287648,
0.0241939,
0.0449463,
0.0352822,
0.0293599,
0.0327269,
0.0313946,
0.0425634,
0.0330069,
0.0344547,
0.0289659,
0.0304599,
0.0222032,
0.0316322,
0.0401664,
0.0456355,
0.0326281,
0.0278206,
0.0245686,
0.0300447,
0.0358494,
0.0324719,
0.0340955,
0.0313239,
0.022726,
0.0318629,
0.0298795,
0.0346209,
0.0204597,
0.0273738,
0.0282463,
0.0275112,
0.0235505,
0.026417,
0.031125,
0.0224809,
0.0289968,
0.0212278,
0.0281881,
0.0282987,
0.0370059,
0.0227603,
0.0423577,
0.0243643,
0.0311425,
0.0262271,
0.01997,
0.0287854,
0.028793,
0.0335505,
0.0282015,
0.025425,
0.020678,
0.0314541,
0.0301943,
0.0284824,
0.0302616,
0.0290042,
0.0303658,
0.027858,
0.0258974,
0.0256731,
0.0305724,
0.0292881,
0.0249104,
0.0266072,
0.0269115,
0.0233502,
0.0249866,
0.0238998,
0.0400518,
0.0268023,
0.0301792,
0.0232048,
0.0341969,
0.0281183,
0.0443496,
0.0403171,
0.0303092,
0.02721,
0.0279909,
0.0280219,
0.0322445,
0.0318121,
0.0320401,
0.0278923,
0.0340284,
0.0281895,
0.03868,
0.0460382,
0.0319897,
0.0296066,
0.0249364,
0.0343561,
0.0214207,
0.0389928,
0.0255809,
0.0289824,
0.0203426,
0.0250627,
0.0263359,
0.023897,
0.0293877,
0.0280656,
0.034661,
0.0231571,
0.0293974,
0.0326662,
0.0276404,
0.0308548,
0.0262342,
0.0237088,
0.0270116,
0.0268314,
0.0266403,
0.0273244,
0.0265047,
0.0327055,
0.0291082,
0.0348671,
0.0335987,
0.0236569,
0.0216856,
0.027636,
0.0321899,
0.0278598,
0.0285808,
0.0303773,
0.0276381,
0.0321862,
0.0301848,
0.0345711,
0.0294227,
0.0348455,
0.0267491,
0.0312207,
0.02795,
0.0286211,
0.0277159,
0.0309793,
0.0277458,
0.0267042,
0.0277769,
0.0323184,
0.0353334,
0.0280035,
0.0291864,
0.0291432,
0.0314153,
0.0254328,
0.0350576,
0.0297399,
0.0346657,
0.0247623,
0.032211,
0.0246272,
0.0305058,
0.031068,
0.0335161,
0.0332149,
0.0299913,
0.0215222,
0.0365769,
0.0338852,
0.0444277,
0.0311071,
0.030897,
0.0237724,
0.0297971,
0.0346673,
0.0386905,
0.0222878,
0.0298976,
0.0271207,
0.0310402,
0.0196715,
0.0327368,
0.0210262,
0.0306871,
0.0295048,
0.0252386,
0.0294969,
0.0233762,
0.0296044,
0.0221509,
0.0374943,
0.0235997,
0.0322949,
0.0247284,
0.0193774,
0.0309111,
0.0211662,
0.0330569,
0.0236059,
0.0261421,
0.0196668,
0.0275682,
0.0288362,
0.0199819,
0.0323719,
0.0344636,
0.0338746,
0.0247387,
0.0294617,
0.0270447,
0.0300609,
0.0388618,
0.0305216,
0.0253822,
0.0326406,
0.0263519,
0.042874,
0.028089,
0.0317747,
0.0226392,
0.0226735,
0.0298928,
0.0253079,
0.0306465,
0.0274606,
0.0340971,
0.0296835,
0.0314796,
0.030531,
0.0270139,
0.0312242,
0.0320397,
0.0355431,
0.0283811,
0.0272178,
0.0296179,
0.0255291,
0.0384179,
0.0282844,
0.0425354,
0.0297464,
0.0297652,
0.0278408,
0.0286334,
0.0317651,
0.0340214,
0.0291721,
0.0275094,
0.0292086,
0.0329103,
0.0249268,
0.0313177,
0.0304363,
0.0309238,
0.0279302,
0.0279821,
0.0312463,
0.0255278,
0.0360462,
0.0271701,
0.0368942,
0.0294984,
0.0313072,
0.0202998,
0.0323981,
0.038567,
0.037687,
0.0272861,
0.0320376,
0.0296724,
0.0316651,
0.030775,
0.0304662,
0.0271468,
0.0306949,
0.0290789,
0.0232577,
0.033059,
0.0272939,
0.0349365,
0.0366561,
0.0283776,
0.0239948,
0.0273157,
0.0211489,
0.0331315,
0.0293515,
0.0304243,
0.0283211,
0.0366868,
0.0261789,
0.0294223,
0.0403519,
0.0290057,
0.0192173,
0.0247359,
0.0335855,
0.0380296,
0.0442843,
0.0335992,
0.0267123,
0.028727,
0.0341802,
0.0277588,
0.0271989,
0.0387812,
0.0300512,
0.0294475,
0.0365369,
0.0285121,
0.0239774,
0.0338708,
0.0285479,
0.0270175,
0.0242118,
0.0316507,
0.0262674,
0.0419606,
0.0341949,
0.0282031,
0.0215127,
0.0360553,
0.023491,
0.0367725,
0.026322,
0.0399119,
0.0266165,
0.0256037,
0.0271981,
0.0352262,
0.0230678,
0.0390783,
0.0325815,
0.0313768,
0.0276572,
0.033629,
0.0312797,
0.0356523,
0.0389275,
0.0393441,
0.0305225,
0.0352448,
0.0334045,
0.0306285,
0.0270999,
0.0343248,
0.0232029,
0.0279799,
0.0293602,
0.0364515,
0.0277373,
0.040059,
0.033981,
0.027502,
0.0207965,
0.0373562,
0.0289901,
0.030611,
0.0256963,
0.0385407,
0.0301548,
0.0316897,
0.0321114,
0.0342439,
0.0281647,
0.0268556,
0.0271587,
0.0330273,
0.026178,
0.0316976,
0.030826,
0.0371476,
0.0273214,
0.0289466,
0.0273565,
0.0224905,
0.0290334,
0.0433795,
0.0324501,
0.0365872,
0.0278565,
0.0300112,
0.0263175,
0.0559664,
0.0317701,
0.029739,
0.0421394,
0.0326319,
0.0474414,
0.026841,
0.0298721,
0.0310191,
0.0233858,
0.0255248,
0.0273211,
0.0459069,
0.0255994,
0.0266792,
0.027636,
0.0269019,
0.020804,
0.0265278,
0.0255648,
0.0212912,
0.0259795,
0.0214371,
0.0245765,
0.0235933,
0.0202308,
0.029831,
0.0271442,
0.0291665,
0.0247721,
0.0301603,
0.0231167,
0.0256634,
0.0259255,
0.0251217,
0.0333283,
0.0213924,
