Frame,Processing Time
374,0.0691453
375,0.0739124
376,0.0776671
377,0.085564
378,0.0776464
379,0.0874519
380,0.0911715
381,0.0892378
382,0.0828542
383,0.0894107
384,0.0769367
385,0.0865529
386,0.0703276
387,0.0818986
388,0.0717155
389,0.0872134
390,0.072837
391,0.0967734
392,0.0753345
393,0.0854201
394,0.0742194
395,0.0723262
396,0.0936772
397,0.0726158
398,0.0940195
399,0.0715923
400,0.0730788
401,0.0924149
402,0.0768837
403,0.0942482
404,0.0699168
405,0.0766579
406,0.0750969
407,0.0863858
408,0.0739012
409,0.0952268
410,0.0869516
411,0.0786919
412,0.100487
413,0.084862
414,0.0846717
415,0.0883158
416,0.0939878
417,0.0751416
418,0.0973668
419,0.0903738
420,0.0738915
421,0.0920328
422,0.0743693
423,0.0978444
424,0.0884875
425,0.0842576
426,0.0984844
427,0.0763215
428,0.0928172
429,0.0790902
430,0.0928737
431,0.0948604
432,0.0832313
433,0.0719871
434,0.0900579
435,0.0787455
436,0.0896366
437,0.0772883
438,0.0809396
439,0.0690696
440,0.0754465
441,0.0891407
442,0.076319
443,0.073544
444,0.0870028
445,0.0966823
446,0.0798007
447,0.0973972
448,0.0832423
449,0.0883466
450,0.0847604
451,0.0784867
452,0.0867037
453,0.0913318
454,0.0965538
455,0.0780228
456,0.114245
457,0.0847074
458,0.0779545
459,0.0869849
460,0.0920474
461,0.0947074
462,0.0782049
463,0.0867868
464,0.0810746
465,0.0980141
466,0.107956
467,0.100321
468,0.083119
469,0.0925622
470,0.0948332
471,0.100473
472,0.113502
473,0.0815471
474,0.104129
475,0.115765
476,0.0815164
477,0.105754
478,0.0847028
479,0.0830783
480,0.0906626
481,0.11773
482,0.0843033
483,0.0940035
484,0.0900478
485,0.081358
486,0.104223
487,0.100342
488,0.0892307
489,0.0916708
490,0.0795133
491,0.0770337
492,0.0839818
493,0.0881843
494,0.0819593
495,0.0765561
496,0.107596
497,0.0814203
498,0.0838827
499,0.0740274
500,0.0826217
501,0.0712109
502,0.0722811
503,0.081917
504,0.071029
505,0.0733191
506,0.0720121
507,0.0849951
508,0.0727284
509,0.0707441
510,0.0818042
511,0.0759425
