Frame,Processing Time
425,0.0828903
426,0.0749814
427,0.0767301
428,0.0828038
429,0.0772518
430,0.0765745
431,0.0816848
432,0.0790185
433,0.0851776
434,0.0751712
435,0.0813753
436,0.083955
437,0.0741328
438,0.0880406
439,0.0792078
440,0.0798981
441,0.0793023
442,0.0772712
443,0.0780619
444,0.0834008
445,0.0729108
446,0.084167
447,0.0767175
448,0.0776591
449,0.085211
450,0.0736505
451,0.0810063
452,0.0795109
453,0.0789249
454,0.0812418
455,0.0787088
456,0.0815901
457,0.0841492
458,0.0752736
459,0.0761552
460,0.0796671
461,0.074219
462,0.0760938
463,0.0857049
464,0.0736409
465,0.0816924
466,0.0825482
467,0.0756249
468,0.0812269
469,0.0799783
470,0.0752831
471,0.0870502
472,0.0745846
473,0.0783959
474,0.0806116
475,0.0765376
476,0.0767485
477,0.0831939
478,0.080242
479,0.0804961
480,0.0769942
481,0.0808956
482,0.0821272
483,0.0727551
484,0.0772797
485,0.0861395
486,0.0808675
487,0.0808084
488,0.0734894
489,0.0781548
490,0.0803574
491,0.0760323
492,0.0773638
493,0.0860003
494,0.0754586
495,0.0836852
496,0.080957
497,0.0793706
498,0.0857161
499,0.0754842
500,0.0778172
501,0.08353
502,0.0773926
503,0.0852174
504,0.0739858
505,0.0818835
506,0.0833274
507,0.0788803
508,0.0862065
509,0.0792646
510,0.0788897
511,0.0842126
512,0.0745886
513,0.0820298
514,0.075567
515,0.0792222
516,0.0876647
517,0.073621
518,0.0815421
519,0.0802755
520,0.0754101
521,0.0850593
522,0.0764961
523,0.0791298
524,0.0845267
525,0.074439
526,0.0777394
527,0.0843631
528,0.0750829
529,0.0758452
530,0.0809764
531,0.0766711
532,0.0853915
533,0.0795819
534,0.0757986
535,0.0818934
536,0.0786133
537,0.0748556
538,0.0817787
539,0.0764786
540,0.0815121
541,0.0793122
542,0.0751461
543,0.0824279
544,0.0818025
545,0.0778387
546,0.0796109
547,0.0777492
548,0.0815205
549,0.0790872
550,0.0781754
551,0.0769772
552,0.0833165
553,0.0780672
554,0.0760887
555,0.0747039
556,0.0942905
557,0.0743745
558,0.0836885
559,0.0734419
560,0.0746048
561,0.0809202
562,0.0801221
563,0.0812365
564,0.0839231
565,0.0779895
566,0.0809783
567,0.0813258
568,0.0867236
569,0.088445
570,0.0802318
571,0.0787727
572,0.0888274
573,0.0945004
574,0.0839598
575,0.0847974
576,0.0805038
577,0.0874239
578,0.0783848
579,0.0805489
580,0.0835457
581,0.0768698
582,0.0800479
583,0.0893263
584,0.0942073
585,0.0985371
586,0.0849426
587,0.0828642
588,0.0786049
589,0.077921
590,0.0771864
591,0.0818117
592,0.0808905
593,0.0817815
594,0.0810377
595,0.0826038
596,0.0801002
597,0.0855412
598,0.0886513
599,0.0928602
600,0.0811273
601,0.0788031
602,0.0813974
603,0.0789348
604,0.082073
605,0.082582
606,0.0932124
607,0.0889739
608,0.0769688
609,0.081857
610,0.0818086
611,0.0840375
612,0.0814545
613,0.0758571
614,0.0785943
615,0.0831904
616,0.0798908
617,0.0797516
618,0.0769621
619,0.0751927
620,0.0811683
621,0.0747142
622,0.0759511
623,0.0793056
624,0.0750907
625,0.0753797
626,0.0788009
627,0.0806602
628,0.0905757
629,0.0764074
630,0.0741643
631,0.0787274
632,0.0734191
633,0.0737913
634,0.0861562
635,0.0783225
636,0.0760636
637,0.0764339
638,0.0744284
639,0.079142
640,0.0832176
641,0.0806732
642,0.0810668
643,0.0786182
644,0.0800076
645,0.0784583
646,0.0794813
647,0.0747296
648,0.0793251
649,0.0744684
650,0.0774055
651,0.0835771
652,0.0795928
653,0.0756711
654,0.0816069
655,0.0831887
656,0.0939795
657,0.0913615
658,0.073743
659,0.079726
660,0.0759838
661,0.0791264
662,0.0789265
663,0.0766847
664,0.0792348
665,0.0757698
666,0.0814532
667,0.0874077
668,0.0805466
669,0.0764261
670,0.079797
671,0.0736965
672,0.075733
673,0.0846656
674,0.0943987
675,0.0840067
676,0.0804217
677,0.0787192
678,0.0840944
679,0.0858361
680,0.0879913
681,0.0796522
682,0.078406
683,0.0805987
684,0.187814
685,0.088271
686,0.0837891
687,0.072942
688,0.0701989
689,0.0719467
690,0.0806722
691,0.0779817
692,0.0709497
693,0.0748488
694,0.0739291
695,0.0836609
696,0.0859691
697,0.0875381
698,0.0716483
699,0.0819509
700,0.081491
701,0.089331
702,0.0843756
703,0.0790366
704,0.0718141
705,0.0754575
706,0.081292
707,0.0792447
708,0.0722492
709,0.0746328
710,0.0785514
711,0.074825
712,0.0734656
713,0.0754286
714,0.0721501
715,0.0711073
716,0.0720326
717,0.0844217
718,0.0755481
719,0.0754733
720,0.0776601
721,0.0714013
722,0.0745574
723,0.0736415
724,0.0793127
725,0.0704558
726,0.0778381
727,0.075151
728,0.081295
729,0.0849293
730,0.0850825
731,0.0781548
732,0.0782703
733,0.0751771
734,0.0712949
735,0.0742419
736,0.0739394
737,0.0739335
738,0.0688924
739,0.071251
740,0.0746429
741,0.0794982
742,0.0857417
743,0.0769618
744,0.0699289
745,0.0760726
746,0.0713894
747,0.0790201
748,0.0740321
749,0.076758
750,0.0757252
751,0.0718134
752,0.0815866
753,0.0883937
754,0.0888154
755,0.0787162
756,0.0712029
757,0.073113
758,0.0799066
759,0.0794776
760,0.0723158
761,0.0779908
762,0.0823269
763,0.084927
764,0.0825835
765,0.0740998
766,0.0860934
767,0.0843587
768,0.0789101
769,0.0852803
770,0.0768648
771,0.0772431
772,0.0769216
773,0.0800882
774,0.0763734
775,0.0799148
776,0.0800367
777,0.0711111
778,0.074806
779,0.0821497
780,0.0820355
781,0.0771619
782,0.0759127
783,0.0769021
784,0.0744088
785,0.0773681
786,0.0862623
787,0.0767427
788,0.0754423
789,0.078444
790,0.0833238
791,0.0861251
792,0.0752468
793,0.0750282
794,0.0944892
795,0.0747054
796,0.0794172
797,0.0798237
798,0.0964263
799,0.0747449
800,0.0791922
801,0.0804619
802,0.0777618
803,0.0844783
804,0.0860929
805,0.0850334
806,0.0732058
807,0.0783435
808,0.0756698
809,0.0773294
810,0.0721986
811,0.0772156
812,0.081677
813,0.072858
814,0.0735798
815,0.0843984
816,0.0883579
817,0.0731796
818,0.085547
819,0.0800261
820,0.0723235
821,0.0741857
822,0.0815567
823,0.0735929
824,0.0819798
825,0.0751499
826,0.071342
827,0.0789498
828,0.0828737
829,0.0784229
830,0.0728065
831,0.0721089
832,0.0815377
833,0.0812056
834,0.0763654
835,0.0752419
836,0.0744729
837,0.0755695
838,0.0739074
839,0.0782253
840,0.088809
841,0.0886247
842,0.0715426
843,0.0706551
844,0.0747023
845,0.0747532
846,0.0790595
847,0.0774658
848,0.0733584
849,0.0777383
850,0.0757615
851,0.0716701
852,0.0699582
853,0.0747752
854,0.075867
855,0.0757467
856,0.076317
857,0.0728574
858,0.0784008
859,0.0813976
860,0.0776914
861,0.0778285
862,0.0746229
863,0.0735077
864,0.0718927
865,0.0770331
866,0.077572
867,0.0727141
868,0.0715536
869,0.0759929
870,0.0799661
871,0.0800865
872,0.0849251
873,0.0797475
874,0.0726958
875,0.0714461
876,0.0716135
877,0.0748848
878,0.0782781
879,0.0714751
880,0.075116
881,0.0831441
882,0.0830461
883,0.0733894
884,0.0799258
885,0.0830807
886,0.071235
887,0.0778356
888,0.0767532
889,0.0787565
890,0.0728539
891,0.0791125
892,0.0763861
893,0.07686
894,0.0786075
895,0.0785849
896,0.0916929
897,0.0868107
898,0.0708194
899,0.072922
900,0.0754781
901,0.0746897
902,0.0780763
903,0.0758625
904,0.0768264
905,0.0762234
906,0.0776571
907,0.0824493
908,0.0727954
909,0.0730354
910,0.0709142
911,0.0763993
912,0.0743229
913,0.0758101
914,0.0768765
915,0.0780376
916,0.0748971
917,0.0699969
918,0.0787955
919,0.0877783
920,0.0790981
921,0.0812074
922,0.0769692
923,0.0753163
924,0.0751725
925,0.0820854
926,0.07722
927,0.0798099
928,0.0702238
929,0.0776313
930,0.0715068
931,0.0771456
932,0.0734629
933,0.0842955
934,0.0713543
935,0.0785932
936,0.0748902
937,0.0735572
938,0.0746443
939,0.0751776
940,0.0734871
941,0.0767084
942,0.0743855
943,0.0792279
944,0.0774836
945,0.0699586
946,0.0778386
947,0.0789272
948,0.0710993
949,0.0735664
950,0.0792974
951,0.0744424
952,0.0692977
953,0.0762318
954,0.0718391
955,0.0751951
956,0.073322
957,0.086865
958,0.0771363
959,0.0850353
960,0.0798726
961,0.0743597
962,0.0833464
963,0.0772634
964,0.0772626
965,0.0718158
966,0.0747426
967,0.0755883
968,0.0759857
969,0.0732677
970,0.0707498
971,0.0769208
972,0.0702543
973,0.0742494
974,0.0718464
975,0.0705431
976,0.0820875
977,0.0730741
978,0.0719889
979,0.0852388
980,0.0734553
981,0.0714879
982,0.0687471
983,0.0696743
984,0.0795965
985,0.0770601
986,0.071877
987,0.0718904
988,0.0731301
989,0.0741996
990,0.0702638
991,0.0819849
992,0.0778411
993,0.0721697
994,0.0723662
995,0.0734883
996,0.0731739
997,0.0765485
998,0.0832277
999,0.0717845
1000,0.0744225
1001,0.0719913
1002,0.0763778
1003,0.0729053
1004,0.0694599
1005,0.0801288
1006,0.0777142
1007,0.0708339
1008,0.0716941
1009,0.0745488
1010,0.0709014
1011,0.0816754
1012,0.0824685
1013,0.0704541
1014,0.0767228
1015,0.0733416
1016,0.0713795
1017,0.0705162
1018,0.0811644
1019,0.0708244
1020,0.0786236
1021,0.0879473
1022,0.0712625
1023,0.0797992
1024,0.0883942
1025,0.0736612
1026,0.0747452
1027,0.0917405
1028,0.0758388
1029,0.0782106
1030,0.0776599
1031,0.0815883
1032,0.0717656
1033,0.07702
1034,0.0859479
1035,0.0795413
1036,0.0704074
1037,0.0820628
1038,0.0736744
1039,0.0757255
1040,0.075384
1041,0.0780081
1042,0.0778744
1043,0.077142
1044,0.0717581
1045,0.0736916
1046,0.0806107
1047,0.0853235
1048,0.0846029
1049,0.0721824
1050,0.0712062
1051,0.0745838
1052,0.0729477
1053,0.0772287
1054,0.0757016
1055,0.0727989
1056,0.0726104
1057,0.0844531
1058,0.0790192
1059,0.0707891
1060,0.0702753
1061,0.0777236
1062,0.0773239
1063,0.0730713
1064,0.0714128
1065,0.0728839
1066,0.0783211
1067,0.0894932
1068,0.070772
1069,0.0730991
1070,0.0803293
1071,0.0810217
1072,0.0743701
1073,0.0705964
1074,0.0773095
1075,0.0778164
1076,0.0724027
1077,0.0733779
1078,0.0759159
1079,0.0811424
1080,0.0740588
1081,0.0794746
1082,0.0828738
1083,0.077078
1084,0.0748488
1085,0.0734565
1086,0.0740594
1087,0.0752365
1088,0.078482
1089,0.0812785
1090,0.0719101
1091,0.0724697
1092,0.0792994
1093,0.0829987
1094,0.076865
1095,0.0696436
1096,0.0812709
1097,0.0776516
1098,0.0791301
1099,0.0795577
1100,0.0747411
1101,0.0711566
1102,0.0814004
1103,0.0893071
1104,0.0818837
1105,0.0829128
1106,0.0781467
1107,0.0750367
1108,0.0745776
1109,0.0793027
1110,0.0774014
1111,0.0799937
1112,0.0726224
1113,0.0750416
1114,0.0774206
1115,0.0841472
1116,0.0759458
1117,0.0721927
1118,0.085552
1119,0.0815377
1120,0.0742329
1121,0.0726509
1122,0.0816414
1123,0.0783521
1124,0.0751413
1125,0.0779013
1126,0.0761933
1127,0.073534
1128,0.0740924
1129,0.0786456
1130,0.0749661
1131,0.0762133
1132,0.0730596
1133,0.0752613
1134,0.0781305
1135,0.0831158
1136,0.0759301
1137,0.0770166
1138,0.0832411
1139,0.0771333
1140,0.0759855
1141,0.0828707
1142,0.0835564
1143,0.0749332
1144,0.078438
1145,0.0820163
1146,0.0906682
1147,0.074497
1148,0.0767147
1149,0.0797022
1150,0.0938704
1151,0.0942328
1152,0.0871195
1153,0.081965
1154,0.0804376
1155,0.0764132
1156,0.0887539
1157,0.0800771
1158,0.0860953
1159,0.076353
1160,0.0903912
1161,0.0933501
1162,0.0924246
1163,0.100023
1164,0.086265
1165,0.0759552
1166,0.0859463
1167,0.0894847
1168,0.0913642
1169,0.0876627
1170,0.0791311
1171,0.0872761
1172,0.0852443
1173,0.0869694
1174,0.079415
1175,0.0814071
1176,0.0857345
1177,0.0824765
1178,0.0811013
1179,0.0834709
1180,0.0848335
1181,0.0838147
1182,0.0763994
1183,0.0771518
1184,0.0805927
1185,0.0932133
1186,0.0934069
1187,0.082326
1188,0.0886918
1189,0.0912621
1190,0.0892287
1191,0.0840479
1192,0.0791322
1193,0.0787574
1194,0.0879487
1195,0.0887156
1196,0.0767524
1197,0.0870773
1198,0.0904538
1199,0.0896696
1200,0.0942616
1201,0.0913754
1202,0.083871
1203,0.0772139
1204,0.075472
1205,0.0886714
1206,0.0896459
1207,0.0848983
1208,0.0810139
1209,0.0858573
1210,0.084551
1211,0.0772197
1212,0.08321
1213,0.0811081
1214,0.0850683
1215,0.0735028
1216,0.0813
1217,0.0845041
1218,0.0872849
1219,0.0746573
1220,0.0723996
1221,0.0723552
1222,0.0851337
1223,0.0937568
1224,0.0940556
1225,0.0801202
1226,0.0739018
1227,0.0761057
1228,0.0806625
1229,0.0882766
1230,0.0795702
1231,0.0749528
1232,0.0745321
1233,0.088183
1234,0.0886889
1235,0.0782218
1236,0.0821942
1237,0.0773587
1238,0.0749074
1239,0.0750312
1240,0.0853301
1241,0.0807782
1242,0.0760649
1243,0.0734867
1244,0.0809488
1245,0.0773088
1246,0.0839041
1247,0.0716076
1248,0.0736972
1249,0.0790188
1250,0.0830722
1251,0.0758016
1252,0.0722092
1253,0.0788891
1254,0.090518
1255,0.0726525
1256,0.0821277
1257,0.0871536
1258,0.0881656
1259,0.0807901
1260,0.0813087
1261,0.079902
1262,0.0877935
1263,0.078901
1264,0.0800841
1265,0.0752464
1266,0.0756926
1267,0.0812109
1268,0.082564
1269,0.0769402
1270,0.0818516
1271,0.0772946
1272,0.0775122
1273,0.0826037
1274,0.0933688
1275,0.0899732
1276,0.0728905
1277,0.075068
1278,0.0793665
1279,0.0814732
1280,0.0800327
1281,0.0795704
1282,0.07305
1283,0.0840904
1284,0.0960818
1285,0.0733553
1286,0.0761045
1287,0.0875066
1288,0.0908027
1289,0.0903803
1290,0.0793003
1291,0.0819335
1292,0.0940561
1293,0.0808871
1294,0.0728897
1295,0.073124
1296,0.0896557
1297,0.0849415
1298,0.0722246
1299,0.0832125
1300,0.0859001
1301,0.0907252
1302,0.0780058
1303,0.0807331
1304,0.0793936
1305,0.0787435
1306,0.077279
1307,0.0773495
1308,0.0900623
1309,0.0910157
1310,0.0844632
1311,0.0766776
1312,0.0774059
1313,0.0888366
1314,0.0781608
1315,0.0736737
1316,0.0820412
1317,0.077652
1318,0.0770567
1319,0.0776554
1320,0.0774846
1321,0.0751712
1322,0.0754313
1323,0.0773646
1324,0.077053
1325,0.0768586
1326,0.0740261
1327,0.0761985
1328,0.0766182
1329,0.081203
1330,0.0839075
1331,0.0726785
1332,0.0750271
1333,0.0800108
1334,0.0846866
1335,0.0878365
1336,0.0783779
1337,0.0759284
1338,0.0822556
1339,0.0832193
1340,0.0782981
1341,0.0758373
1342,0.0789326
1343,0.0769416
1344,0.0795875
1345,0.075252
1346,0.0777677
1347,0.0757347
1348,0.0803377
1349,0.082897
1350,0.0871627
1351,0.0892145
1352,0.0824208
1353,0.0847267
1354,0.0780938
1355,0.0841821
1356,0.0796735
1357,0.0821573
1358,0.0760507
1359,0.0807153
1360,0.0820922
1361,0.0865174
1362,0.097657
1363,0.0791318
1364,0.0819573
1365,0.0841117
1366,0.0846115
1367,0.0905396
1368,0.0749751
1369,0.074409
1370,0.0830719
1371,0.0884217
1372,0.0753797
1373,0.0707656
1374,0.0722225
1375,0.07885
1376,0.0736522
1377,0.0819643
1378,0.0735126
1379,0.0783379
1380,0.07301
1381,0.0843815
1382,0.0796685
1383,0.0819348
1384,0.0897024
1385,0.0757283
1386,0.0705673
1387,0.0706448
1388,0.0802907
1389,0.0758254
1390,0.0737495
1391,0.0839726
1392,0.0738016
1393,0.0797228
1394,0.0815454
1395,0.0756885
1396,0.0720205
1397,0.0784105
1398,0.0837288
1399,0.0876278
1400,0.0883247
1401,0.088215
1402,0.0780555
1403,0.0777842
1404,0.0802477
1405,0.0800599
1406,0.0899232
1407,0.0778357
1408,0.0831127
1409,0.0835817
1410,0.0760242
1411,0.0795731
1412,0.0877832
1413,0.0935882
1414,0.0803352
1415,0.0748391
1416,0.086641
1417,0.0780043
1418,0.0813013
1419,0.0810952
1420,0.0880052
1421,0.0830138
1422,0.0789429
1423,0.0810252
1424,0.0833118
1425,0.0790858
1426,0.0776705
1427,0.0819376
1428,0.0802641
1429,0.0766487
1430,0.0749673
1431,0.087933
1432,0.0763006
1433,0.0800189
1434,0.0800962
1435,0.0896623
1436,0.0894968
1437,0.090069
1438,0.0774467
1439,0.088132
1440,0.0758091
1441,0.0752087
1442,0.0806735
1443,0.0818688
1444,0.0847071
1445,0.0965819
1446,0.0941918
1447,0.0809742
1448,0.0783696
1449,0.0800208
1450,0.0831356
1451,0.0778702
1452,0.0736126
1453,0.0794204
1454,0.0838213
1455,0.0811819
1456,0.0769847
1457,0.0855378
1458,0.0804551
1459,0.0749631
1460,0.0806168
1461,0.0829034
1462,0.0828728
1463,0.0756542
1464,0.079704
1465,0.0818426
1466,0.0833046
1467,0.0788295
1468,0.0785205
1469,0.087849
1470,0.0840941
1471,0.0806805
1472,0.0829346
1473,0.0846427
1474,0.0811887
1475,0.081383
1476,0.0879218
1477,0.0803411
1478,0.0775369
1479,0.085827
1480,0.0896958
1481,0.0808126
1482,0.0899093
1483,0.0891435
1484,0.0792321
1485,0.0801341
1486,0.0901809
1487,0.0920865
1488,0.0832309
1489,0.0918935
1490,0.0916451
1491,0.0813786
1492,0.0855228
1493,0.0865915
1494,0.0846431
1495,0.0806004
1496,0.0834492
1497,0.0975106
1498,0.0799181
1499,0.0807379
1500,0.0888518
1501,0.0875859
1502,0.094506
1503,0.102264
1504,0.0911171
1505,0.0858016
1506,0.0866955
1507,0.0983184
1508,0.0988508
1509,0.0901104
1510,0.0854417
1511,0.0923798
1512,0.094171
1513,0.104675
1514,0.0918475
1515,0.0822238
1516,0.0840265
1517,0.0807486
1518,0.0828273
1519,0.0821903
1520,0.0788492
1521,0.0935698
1522,0.0963463
1523,0.100098
1524,0.103839
1525,0.08629
1526,0.0788677
1527,0.0881941
1528,0.0895407
1529,0.0867197
1530,0.095984
1531,0.0878578
1532,0.082661
1533,0.0807194
1534,0.0793973
1535,0.0847137
1536,0.0949752
1537,0.0798936
1538,0.080512
1539,0.0921099
1540,0.0856543
1541,0.0854774
1542,0.0926021
1543,0.0933226
1544,0.0925472
1545,0.0863464
1546,0.082398
1547,0.0802845
1548,0.0898604
1549,0.0893838
1550,0.0947132
1551,0.095725
1552,0.0830444
1553,0.0904606
1554,0.0913149
1555,0.0822543
1556,0.0845387
1557,0.0853563
1558,0.0765674
1559,0.0767906
1560,0.0821322
1561,0.0813772
1562,0.0952831
1563,0.0881229
1564,0.0799183
1565,0.0973634
1566,0.0794262
1567,0.0775618
1568,0.0794054
1569,0.0847556
1570,0.080847
1571,0.0760365
1572,0.0783077
1573,0.0782516
1574,0.0785994
1575,0.095494
1576,0.0866722
1577,0.0832555
1578,0.0825345
1579,0.0854128
1580,0.0979182
1581,0.0801255
1582,0.083668
1583,0.0906869
1584,0.0767915
1585,0.0767797
1586,0.079216
1587,0.0864162
1588,0.0900953
1589,0.0825851
1590,0.0795837
1591,0.084045
1592,0.0897966
1593,0.086445
1594,0.0806101
1595,0.0779546
1596,0.0863627
1597,0.0884771
1598,0.0872653
1599,0.100727
1600,0.0984843
1601,0.103257
1602,0.0912843
1603,0.0848607
1604,0.0740853
1605,0.0871558
1606,0.0854104
1607,0.0940698
1608,0.0923236
1609,0.0856382
1610,0.0797953
1611,0.0836112
1612,0.0780305
1613,0.0773744
1614,0.0894015
1615,0.0883972
1616,0.0834284
1617,0.079568
1618,0.0826437
1619,0.0801869
1620,0.0803377
1621,0.0848079
1622,0.0857508
1623,0.0868268
1624,0.0825563
1625,0.0809399
1626,0.0783169
1627,0.0853317
1628,0.0987481
1629,0.0901023
1630,0.0799868
1631,0.0863069
1632,0.0772345
1633,0.0839516
1634,0.0845307
1635,0.0799097
1636,0.07997
1637,0.0782066
1638,0.0828269
1639,0.0878614
1640,0.0876696
1641,0.078018
1642,0.082
1643,0.0807697
1644,0.0996333
1645,0.0971136
1646,0.0956372
1647,0.0864044
1648,0.0837059
1649,0.0801441
1650,0.084274
1651,0.0879206
1652,0.0912104
1653,0.0846232
1654,0.0882217
1655,0.082599
1656,0.0813062
1657,0.0852484
1658,0.09342
1659,0.0892937
1660,0.0951574
1661,0.0946294
1662,0.0956893
1663,0.100023
1664,0.0984861
1665,0.0906634
1666,0.0872257
1667,0.08329
1668,0.0820486
1669,0.0826328
1670,0.0851784
1671,0.0834327
1672,0.0862877
1673,0.0968578
1674,0.0983425
1675,0.0840575
1676,0.0801712
1677,0.080941
1678,0.0894377
1679,0.0817439
1680,0.0851309
1681,0.0880789
1682,0.0843852
1683,0.0793799
1684,0.0865853
1685,0.0892239
