Frame,Processing time
1,0.0128003
2,0.0131308
3,0.0131844
4,0.0131915
5,0.0132734
6,0.0132887
7,0.013483
8,0.014148
9,0.0144569
10,0.0144738
11,0.014602
12,0.0146022
13,0.0146661
14,0.014711
15,0.0147472
16,0.0147746
17,0.0148112
18,0.0148309
19,0.0148381
20,0.0148509
21,0.014893
22,0.0149186
23,0.0149312
24,0.0149706
25,0.0149932
26,0.0150387
27,0.0150454
28,0.0150989
29,0.0150994
30,0.0150995
31,0.0152228
32,0.0152601
33,0.0152957
34,0.0154249
35,0.0154542
36,0.015539
37,0.0156013
38,0.015659
39,0.0156954
40,0.0157057
41,0.0157121
42,0.0157399
43,0.0158684
44,0.0159259
45,0.0159658
46,0.0159728
47,0.0159952
48,0.0160687
49,0.016108
50,0.0161173
51,0.0161761
52,0.0162181
53,0.0162494
54,0.0162992
55,0.0163519
56,0.0163917
57,0.0165142
58,0.0165218
59,0.0165781
60,0.0165786
61,0.0166745
62,0.0166791
63,0.0166807
64,0.0167512
65,0.0167692
66,0.01677
67,0.0167805
68,0.0167965
69,0.016814
70,0.01682
71,0.0169001
72,0.0169231
73,0.0169313
74,0.0169359
75,0.0169692
76,0.0169945
77,0.0170305
78,0.0170506
79,0.017056
80,0.0170609
81,0.0170812
82,0.0170875
83,0.017089
84,0.0171048
85,0.0171319
86,0.0171583
87,0.0171686
88,0.0171707
89,0.0171869
90,0.0172219
91,0.0172926
92,0.0173521
93,0.0173916
94,0.0174431
95,0.0174477
96,0.0174504
97,0.0174583
98,0.0174608
99,0.0174671
100,0.0174671
101,0.0174798
102,0.0174929
103,0.0175022
104,0.0175347
105,0.0175363
106,0.0176126
107,0.0176484
108,0.0176615
109,0.0176678
110,0.0176797
111,0.0176842
112,0.0177235
113,0.0177606
114,0.0178214
115,0.0178286
116,0.0178289
117,0.0178404
118,0.0178435
119,0.0178684
120,0.0178924
121,0.0178927
122,0.0178997
123,0.0179139
124,0.0179293
125,0.0179376
126,0.017949
127,0.0179579
128,0.0179857
129,0.0180107
130,0.0180211
131,0.0180351
132,0.0180469
133,0.0180495
134,0.0181057
135,0.0181064
136,0.0181559
137,0.0181672
138,0.018172
139,0.0181964
140,0.0182154
141,0.0182172
142,0.0182333
143,0.0182417
144,0.0182573
145,0.0182589
146,0.0182838
147,0.0182953
148,0.018297
149,0.0183092
150,0.0183402
151,0.0183517
152,0.0183519
153,0.0183572
154,0.0183669
155,0.0183779
156,0.018383
157,0.0184193
158,0.0184489
159,0.0184564
160,0.0184859
161,0.0185014
162,0.0185199
163,0.0185245
164,0.018536
165,0.0185639
166,0.0185651
167,0.0185697
168,0.0186018
169,0.0186103
170,0.0186186
171,0.0186268
172,0.018633
173,0.0187012
174,0.0187143
175,0.018722
176,0.0187264
177,0.0187272
178,0.018737
179,0.0187484
180,0.0187581
181,0.0187666
182,0.0187725
183,0.0187844
184,0.0187946
185,0.018799
186,0.0188137
187,0.0188143
188,0.0188276
189,0.0188278
190,0.0188325
191,0.0188331
192,0.0188385
193,0.0188492
194,0.0188633
195,0.0188806
196,0.0188926
197,0.018906
198,0.018911
199,0.0189115
200,0.0189224
201,0.0189555
202,0.0189575
203,0.0189952
204,0.0190068
205,0.0190168
206,0.0190448
207,0.0190601
208,0.0190752
209,0.0190792
210,0.0190838
211,0.0190853
212,0.0190892
213,0.0191308
214,0.0191435
215,0.0191451
216,0.0191669
217,0.0191675
218,0.0191691
219,0.0191791
220,0.0191866
221,0.019201
222,0.0192146
223,0.0192148
224,0.0192156
225,0.0192195
226,0.0192268
227,0.0192285
228,0.0192322
229,0.0192403
230,0.0192511
231,0.0192512
232,0.0192653
233,0.0192861
234,0.0192885
235,0.0192907
236,0.0193044
237,0.0193129
238,0.0193185
239,0.0193213
240,0.0193263
241,0.0193365
242,0.0193529
243,0.019354
244,0.0193718
245,0.0193751
246,0.0193809
247,0.0193861
248,0.0193869
249,0.0194072
250,0.0194106
251,0.0194117
252,0.0194236
253,0.0194385
254,0.0194423
255,0.0194526
256,0.0194729
257,0.0194742
258,0.0195038
259,0.0195119
260,0.019541
261,0.0195415
262,0.019544
263,0.0195495
264,0.0195516
265,0.0195722
266,0.0195859
267,0.0195859
268,0.0195906
269,0.0196004
270,0.019608
271,0.019611
272,0.0196358
273,0.0196376
274,0.0196384
275,0.0196469
276,0.0196509
277,0.0196698
278,0.0196698
279,0.0196828
280,0.019686
281,0.0196922
282,0.0197079
283,0.0197221
284,0.0197236
285,0.0197265
286,0.0197314
287,0.0197395
288,0.0197479
289,0.0197513
290,0.0197644
291,0.0197689
292,0.0197831
293,0.0198011
294,0.0198047
295,0.0198167
296,0.0198224
297,0.0198436
298,0.0198494
299,0.0198562
300,0.0198591
301,0.0198712
302,0.0198873
303,0.0198999
304,0.0199074
305,0.019909
306,0.0199261
307,0.0199386
308,0.0199543
309,0.0199745
310,0.0199745
311,0.0199811
312,0.0200152
313,0.0200254
314,0.0200292
315,0.0200297
316,0.020033
317,0.0200417
318,0.0200512
319,0.0200561
320,0.0200564
321,0.0200761
322,0.0200964
323,0.0201068
324,0.0201088
325,0.0201185
326,0.0201188
327,0.0201258
328,0.0201346
329,0.0201356
330,0.0201396
331,0.0201491
332,0.0201525
333,0.0201527
334,0.0201531
335,0.0201598
336,0.0201611
337,0.0201656
338,0.0201724
339,0.0201875
340,0.0201959
341,0.020199
342,0.0202086
343,0.0202119
344,0.0202137
345,0.02022
346,0.0202733
347,0.0202739
348,0.0202758
349,0.0202763
350,0.0202778
351,0.0203084
352,0.0203102
353,0.0203105
354,0.0203126
355,0.0203218
356,0.0203408
357,0.0203409
358,0.020358
359,0.0203595
360,0.0203665
361,0.0203669
362,0.0203725
363,0.0203736
364,0.0203756
365,0.0203841
366,0.0203932
367,0.0203987
368,0.0204103
369,0.0204138
370,0.0204159
371,0.0204212
372,0.0204319
373,0.0204358
374,0.0204472
375,0.020455
376,0.0204565
377,0.0204597
378,0.0204616
379,0.0204677
380,0.0204678
381,0.0204696
382,0.0204771
383,0.0204824
384,0.0204978
385,0.0205545
386,0.0205617
387,0.0205631
388,0.0205657
389,0.0205751
390,0.020581
391,0.0205982
392,0.0206063
393,0.0206183
394,0.0206483
395,0.02065
396,0.0206509
397,0.0206528
398,0.0206542
399,0.0206559
400,0.0206855
401,0.0207146
402,0.0207152
403,0.0207308
404,0.0207409
405,0.0207415
406,0.0207419
407,0.0207501
408,0.0207505
409,0.0207519
410,0.0207735
411,0.0207804
412,0.0207879
413,0.02079
414,0.0207972
415,0.0208011
416,0.0208138
417,0.0208192
418,0.0208279
419,0.0208329
420,0.0208337
421,0.0208349
422,0.0208464
423,0.0208469
424,0.0208484
425,0.0208529
426,0.0208547
427,0.0208574
428,0.0208606
429,0.0208728
430,0.0208744
431,0.0208752
432,0.0208844
433,0.0208863
434,0.0208997
435,0.0209084
436,0.0209127
437,0.0209245
438,0.0209247
439,0.0209257
440,0.0209262
441,0.0209276
442,0.0209302
443,0.0209497
444,0.0209521
445,0.0209645
446,0.0209685
447,0.0209872
448,0.0209961
449,0.0209967
450,0.0210212
451,0.021022
452,0.0210253
453,0.0210396
454,0.0210448
455,0.0210577
456,0.0210833
457,0.0211075
458,0.0211285
459,0.0211342
460,0.0211517
461,0.021156
462,0.0211639
463,0.0211651
464,0.0211702
465,0.0211736
466,0.0211814
467,0.0211894
468,0.0212106
469,0.0212155
470,0.0212245
471,0.0212258
472,0.0212269
473,0.0212277
474,0.021228
475,0.0212346
476,0.0212363
477,0.0212475
478,0.0212544
479,0.021256
480,0.0212564
481,0.021281
482,0.0212814
483,0.021295
484,0.0212995
485,0.0213013
486,0.0213112
487,0.0213145
488,0.0213224
489,0.0213349
490,0.021338
491,0.0213395
492,0.0213547
493,0.0213768
494,0.0213851
495,0.0214063
496,0.021407
497,0.0214097
498,0.0214129
499,0.0214287
500,0.021429
501,0.02143
502,0.0214308
503,0.021444
504,0.0214553
505,0.0214582
506,0.0214671
507,0.0214672
508,0.0214839
509,0.0214947
510,0.0214967
511,0.0215025
512,0.0215159
513,0.0215234
514,0.0215247
515,0.0215275
516,0.0215307
517,0.021535
518,0.0215471
519,0.0215568
520,0.0215686
521,0.0215724
522,0.021578
523,0.021581
524,0.0215815
525,0.021584
526,0.0215853
527,0.0216084
528,0.0216126
529,0.0216276
530,0.0216362
531,0.0216421
532,0.0216515
533,0.0216524
534,0.021654
535,0.0216553
536,0.0216707
537,0.0216743
538,0.0216758
539,0.0216762
540,0.0216814
541,0.0216873
542,0.0216958
543,0.0216988
544,0.0217014
545,0.0217069
546,0.0217076
547,0.0217135
548,0.0217355
549,0.0217481
550,0.0217556
551,0.0217619
552,0.0217637
553,0.0217742
554,0.0217842
555,0.0217913
556,0.0217932
557,0.0217957
558,0.0218029
559,0.0218058
560,0.0218133
561,0.0218185
562,0.0218329
563,0.0218459
564,0.0218472
565,0.0218657
566,0.0218721
567,0.0218734
568,0.0218751
569,0.0218937
570,0.0219009
571,0.0219015
572,0.0219043
573,0.0219086
574,0.021909
575,0.0219214
576,0.0219282
577,0.0219286
578,0.0219317
579,0.0219396
580,0.0219531
581,0.0219782
582,0.0219943
583,0.0220006
584,0.0220178
585,0.0220251
586,0.0220358
587,0.0220445
588,0.0220448
589,0.0220706
590,0.022072
591,0.022076
592,0.0220784
593,0.0220795
594,0.0220872
595,0.0220916
596,0.0221184
597,0.0221381
598,0.0221406
599,0.0221471
600,0.0221472
601,0.022155
602,0.0221556
603,0.0221606
604,0.0221607
605,0.0221621
606,0.0221968
607,0.0222016
608,0.0222036
609,0.0222078
610,0.0222086
611,0.0222107
612,0.0222268
613,0.0222396
614,0.0222397
615,0.0222483
616,0.0222492
617,0.0222493
618,0.0222562
619,0.0222669
620,0.0222676
621,0.0222715
622,0.0222741
623,0.0222771
624,0.0222865
625,0.0223014
626,0.0223058
627,0.022311
628,0.0223253
629,0.0223312
630,0.0223347
631,0.0223353
632,0.0223419
633,0.0223467
634,0.0223493
635,0.0223653
636,0.0223655
637,0.0223661
638,0.0223689
639,0.0223844
640,0.0223861
641,0.0223947
642,0.0223951
643,0.0224034
644,0.0224046
645,0.0224133
646,0.0224251
647,0.0224267
648,0.0224438
649,0.0224541
650,0.0224596
651,0.0224675
652,0.0224743
653,0.0224761
654,0.0224762
655,0.0224762
656,0.02248
657,0.0224836
658,0.0224873
659,0.0224984
660,0.022516
661,0.022521
662,0.0225247
663,0.022534
664,0.0225597
665,0.0225658
666,0.0225735
667,0.0225773
668,0.0225773
669,0.0225797
670,0.0225866
671,0.0225921
672,0.0225922
673,0.0225965
674,0.022603
675,0.0226043
676,0.0226094
677,0.0226228
678,0.0226259
679,0.0226307
680,0.0226407
681,0.0226498
682,0.0226544
683,0.022657
684,0.0226612
685,0.0226631
686,0.0226634
687,0.0226672
688,0.0226699
689,0.0227082
690,0.0227243
691,0.0227326
692,0.0227351
693,0.0227391
694,0.0227628
695,0.0227704
696,0.0227725
697,0.0227731
698,0.0227765
699,0.0227785
700,0.0227798
701,0.0227952
702,0.0227985
703,0.0228064
704,0.0228164
705,0.0228187
706,0.0228254
707,0.0228337
708,0.0228557
709,0.0228567
710,0.0228585
711,0.0228642
712,0.0228682
713,0.0228728
714,0.0228788
715,0.0228836
716,0.0228847
717,0.022886
718,0.0228892
719,0.0229124
720,0.0229383
721,0.0229425
722,0.0229435
723,0.0229605
724,0.0229627
725,0.0229889
726,0.0229938
727,0.023003
728,0.0230118
729,0.0230149
730,0.0230186
731,0.023023
732,0.0230342
733,0.0230424
734,0.0230457
735,0.0230466
736,0.0230478
737,0.023051
738,0.0230512
739,0.0230597
740,0.0230607
741,0.0230609
742,0.0230628
743,0.0230668
744,0.023087
745,0.0230938
746,0.0231058
747,0.0231089
748,0.0231124
749,0.0231127
750,0.0231137
751,0.0231277
752,0.0231313
753,0.0231387
754,0.0231544
755,0.0231616
756,0.0231627
757,0.0231638
758,0.023164
759,0.023164
760,0.0231696
761,0.0231808
762,0.0231966
763,0.0232187
764,0.0232188
765,0.0232193
766,0.0232352
767,0.0232355
768,0.0232357
769,0.0232436
770,0.0232494
771,0.0232573
772,0.0232605
773,0.0232718
774,0.023273
775,0.0232731
776,0.023274
777,0.0232768
778,0.0232806
779,0.0232866
780,0.0232934
781,0.0232947
782,0.0232949
783,0.0232963
784,0.0232982
785,0.023309
786,0.0233126
787,0.0233375
788,0.0233444
789,0.0233574
790,0.0233579
791,0.0233607
792,0.023364
793,0.0233649
794,0.0233857
795,0.0233858
796,0.0233889
797,0.0233891
798,0.0233973
799,0.0234069
800,0.0234086
801,0.0234138
802,0.0234248
803,0.0234349
804,0.023437
805,0.0234422
806,0.0235098
807,0.0235154
808,0.0235228
809,0.0235284
810,0.0235371
811,0.0235518
812,0.023556
813,0.023562
814,0.023563
815,0.0235646
816,0.0235651
817,0.0235796
818,0.0235804
819,0.0235928
820,0.0235991
821,0.0235992
822,0.0236135
823,0.0236145
824,0.0236147
825,0.0236223
826,0.0236266
827,0.0236297
828,0.023639
829,0.0236399
830,0.0236497
831,0.0236543
832,0.0236627
833,0.0236638
834,0.0236715
835,0.0236808
836,0.0236811
837,0.0236813
838,0.0236873
839,0.0236951
840,0.0237028
841,0.0237119
842,0.0237192
843,0.0237195
844,0.0237234
845,0.023741
846,0.0237461
847,0.0237597
848,0.0237665
849,0.0237715
850,0.0237719
851,0.0237913
852,0.023801
853,0.0238012
854,0.0238045
855,0.0238073
856,0.0238315
857,0.0238338
858,0.0238407
859,0.0238413
860,0.0238466
861,0.0238479
862,0.0238707
863,0.0238891
864,0.0238958
865,0.0238963
866,0.023908
867,0.0239135
868,0.0239171
869,0.0239205
870,0.0239392
871,0.0239601
872,0.0239665
873,0.0239762
874,0.023983
875,0.0239869
876,0.0239883
877,0.0239936
878,0.0239953
879,0.0239961
880,0.0240026
881,0.0240142
882,0.0240356
883,0.0240449
884,0.0240599
885,0.0240681
886,0.0240714
887,0.0240864
888,0.0240877
889,0.0240899
890,0.0240962
891,0.024099
892,0.0241013
893,0.0241078
894,0.0241096
895,0.0241096
896,0.0241097
897,0.0241152
898,0.0241152
899,0.0241407
900,0.0241422
901,0.0241427
902,0.024185
903,0.0241925
904,0.0241992
905,0.0242005
906,0.0242071
907,0.0242217
908,0.0242346
909,0.0242416
910,0.0242423
911,0.0242452
912,0.0242469
913,0.0242635
914,0.0242662
915,0.024282
916,0.0242898
917,0.0243209
918,0.0243213
919,0.0243262
920,0.0243345
921,0.0243394
922,0.0243406
923,0.0243446
924,0.0243453
925,0.0243457
926,0.0243506
927,0.0243647
928,0.0243654
929,0.024383
930,0.0243864
931,0.0243865
932,0.0243866
933,0.0243973
934,0.0244026
935,0.0244065
936,0.0244071
937,0.0244089
938,0.0244218
939,0.0244289
940,0.024432
941,0.0244347
942,0.0244354
943,0.0244467
944,0.0244529
945,0.0244565
946,0.0244632
947,0.0244653
948,0.0244686
949,0.0244745
950,0.0244755
951,0.0244806
952,0.0244913
953,0.0244937
954,0.0245004
955,0.0245141
956,0.0245165
957,0.0245244
958,0.0245252
959,0.0245521
960,0.0245562
961,0.0245653
962,0.0245804
963,0.0245886
964,0.0245945
965,0.0246185
966,0.0246194
967,0.0246401
968,0.0246416
969,0.0246442
970,0.0246585
971,0.0246601
972,0.0246632
973,0.0246738
974,0.0246749
975,0.024676
976,0.0246794
977,0.024684
978,0.0246865
979,0.0247111
980,0.0247151
981,0.024723
982,0.0247238
983,0.0247367
984,0.0247508
985,0.024753
986,0.0247594
987,0.0247652
988,0.0247663
989,0.0247664
990,0.0247773
991,0.024778
992,0.0248034
993,0.0248171
994,0.0248242
995,0.0248375
996,0.0248541
997,0.0248662
998,0.0248872
999,0.0248997
1000,0.0249152
1001,0.0249243
1002,0.0249386
1003,0.0249477
1004,0.0249508
1005,0.0249542
1006,0.0249763
1007,0.0250007
1008,0.0250074
1009,0.0250165
1010,0.025022
1011,0.0250469
1012,0.0250605
1013,0.0250637
1014,0.0250641
1015,0.025094
1016,0.0250987
1017,0.0250988
1018,0.0251027
1019,0.0251093
1020,0.0251109
1021,0.0251221
1022,0.0251264
1023,0.0251543
1024,0.0251667
1025,0.0251677
1026,0.0251697
1027,0.02517
1028,0.0251762
1029,0.0251775
1030,0.0251838
1031,0.0251909
1032,0.0252052
1033,0.0252201
1034,0.0252243
1035,0.0252257
1036,0.0252267
1037,0.0252289
1038,0.0252297
1039,0.0252464
1040,0.0252529
1041,0.0252708
1042,0.0252753
1043,0.0253004
1044,0.0253093
1045,0.0253113
1046,0.0253129
1047,0.0253186
1048,0.0253308
1049,0.0253359
1050,0.0253387
1051,0.0253389
1052,0.0253402
1053,0.0253466
1054,0.0253492
1055,0.0253571
1056,0.0253607
1057,0.0253781
1058,0.0253809
1059,0.0254118
1060,0.0254122
1061,0.0254223
1062,0.025437
1063,0.0254472
1064,0.0254489
1065,0.0254492
1066,0.0254573
1067,0.0254624
1068,0.0254629
1069,0.0254706
1070,0.0254765
1071,0.0254978
1072,0.0255221
1073,0.0255298
1074,0.0255387
1075,0.0255418
1076,0.025562
1077,0.0255757
1078,0.0255851
1079,0.0256016
1080,0.0256017
1081,0.0256057
1082,0.0256374
1083,0.0256699
1084,0.0256875
1085,0.0257
1086,0.0257195
1087,0.0257259
1088,0.0257361
1089,0.0257412
1090,0.0257487
1091,0.0257494
1092,0.0257533
1093,0.0257689
1094,0.0257825
1095,0.0257971
1096,0.0257981
1097,0.0258096
1098,0.02581
1099,0.0258156
1100,0.0258275
1101,0.0258401
1102,0.0258445
1103,0.0258483
1104,0.0258675
1105,0.0258755
1106,0.0258827
1107,0.0259028
1108,0.0259178
1109,0.0259192
1110,0.0259238
1111,0.0259257
1112,0.0259342
1113,0.0259754
1114,0.0259821
1115,0.0259847
1116,0.0259867
1117,0.0259936
1118,0.0259986
1119,0.0260014
1120,0.026003
1121,0.0260428
1122,0.0260469
1123,0.0260483
1124,0.0260504
1125,0.0260699
1126,0.0260705
1127,0.0260809
1128,0.0260892
1129,0.0261104
1130,0.0261204
1131,0.0261306
1132,0.0261343
1133,0.0261371
1134,0.0261497
1135,0.0261529
1136,0.0261641
1137,0.0261677
1138,0.0261905
1139,0.0261987
1140,0.0262035
1141,0.0262113
1142,0.0262223
1143,0.026243
1144,0.0262469
1145,0.0262491
1146,0.0262584
1147,0.0262592
1148,0.0262595
1149,0.0262818
1150,0.0263048
1151,0.026315
1152,0.0263159
1153,0.0263498
1154,0.0263717
1155,0.0263811
1156,0.0263903
1157,0.0264222
1158,0.0264225
1159,0.0264254
1160,0.0264296
1161,0.0264334
1162,0.0264398
1163,0.0264547
1164,0.026457
1165,0.0264688
1166,0.0264722
1167,0.026475
1168,0.0264887
1169,0.0264926
1170,0.0264933
1171,0.0264954
1172,0.0264955
1173,0.026506
1174,0.0265263
1175,0.0265267
1176,0.0265341
1177,0.0265371
1178,0.0265564
1179,0.0265584
1180,0.0265608
1181,0.0265697
1182,0.0265778
1183,0.0265823
1184,0.0265976
1185,0.0266157
1186,0.0266246
1187,0.0266305
1188,0.0266379
1189,0.0266461
1190,0.0266502
1191,0.0266502
1192,0.02666
1193,0.0266614
1194,0.0266685
1195,0.026679
1196,0.0266969
1197,0.0267043
1198,0.0267058
1199,0.0267122
1200,0.0267399
1201,0.0267406
1202,0.0267406
1203,0.0267428
1204,0.0267569
1205,0.0267802
1206,0.0267834
1207,0.0267851
1208,0.0268037
1209,0.0268201
1210,0.0268212
1211,0.0268286
1212,0.02683
1213,0.0268649
1214,0.026876
1215,0.0268776
1216,0.0268776
1217,0.0268891
1218,0.0269135
1219,0.0269423
1220,0.026955
1221,0.0269597
1222,0.0269716
1223,0.0269848
1224,0.026991
1225,0.0270043
1226,0.027016
1227,0.0270168
1228,0.0270219
1229,0.0270393
1230,0.0270437
1231,0.0270549
1232,0.027096
1233,0.0270974
1234,0.0271052
1235,0.027116
1236,0.0271375
1237,0.0271384
1238,0.0271396
1239,0.0271441
1240,0.0271446
1241,0.0271449
1242,0.0271497
1243,0.0271599
1244,0.0271633
1245,0.0271634
1246,0.0271783
1247,0.0271856
1248,0.027187
1249,0.0272104
1250,0.0272106
1251,0.0272111
1252,0.0272219
1253,0.0272306
1254,0.0272452
1255,0.0272545
1256,0.0272551
1257,0.0272588
1258,0.0272642
1259,0.0272808
1260,0.0272828
1261,0.0272886
1262,0.0272927
1263,0.0273066
1264,0.0273228
1265,0.0273259
1266,0.0273337
1267,0.0273341
1268,0.0273392
1269,0.0273417
1270,0.0273461
1271,0.027355
1272,0.0273604
1273,0.0273997
1274,0.0274418
1275,0.0274455
1276,0.0274499
1277,0.0274743
1278,0.0274772
1279,0.0274855
1280,0.0274936
1281,0.0274941
1282,0.0274978
1283,0.0275422
1284,0.0275505
1285,0.027563
1286,0.0275953
1287,0.0275987
1288,0.0276243
1289,0.0276335
1290,0.0276382
1291,0.0276427
1292,0.0276658
1293,0.0276727
1294,0.0277068
1295,0.0277185
1296,0.0277328
1297,0.0277402
1298,0.0277466
1299,0.0277571
1300,0.0277699
1301,0.0277754
1302,0.0277859
1303,0.0277878
1304,0.0278051
1305,0.0278324
1306,0.0278396
1307,0.0278449
1308,0.0278522
1309,0.0278552
1310,0.027861
1311,0.0278752
1312,0.0278818
1313,0.0278892
1314,0.0278923
1315,0.0279021
1316,0.027912
1317,0.0279163
1318,0.0279397
1319,0.0279474
1320,0.0279512
1321,0.0279518
1322,0.0279801
1323,0.0279906
1324,0.0280114
1325,0.0280894
1326,0.0281232
1327,0.0281283
1328,0.0281695
1329,0.02817
1330,0.0281822
1331,0.0281869
1332,0.028193
1333,0.0281986
1334,0.028216
1335,0.0282574
1336,0.0282598
1337,0.0282765
1338,0.0283149
1339,0.0283176
1340,0.0283519
